Tipo de Reporte;Matricula;Aeródromo;Data;Hora ;Fase do Voo;Efeito no voo
QUASE COLISÃO;PPOLA;SBBE;31/10/2019;08:32;Decolagem;outros
AVISTAMENTO;PTRAY;SBBE;31/10/2019;08:53;Aproximação;Nenhum
AVISTAMENTO;GLO2132;SBSL;31/10/2019;19:07;Aproximação;Nenhum
COLISÃO;;SBNF;31/10/2019;19:20;Revisão de pista;Não reportada
AVISTAMENTO;PRWDL;SBRJ;31/10/2019;16:53;Pouso;Não reportada
COLISÃO;PRAXR;SBKP;31/10/2019;23:26;Pouso;Nenhum
AVISTAMENTO;;SBSP;31/10/2019;08:45;Revisão de pista;Nenhum
AVISTAMENTO;PRMHX;SBSV;31/10/2019;18:09;Decolagem;Nenhum
AVISTAMENTO;;SBCB;31/10/2019;20:40;Revisão de pista;Nenhum
AVISTAMENTO;PRRSV;SBCB;31/10/2019;08:11;Pouso;Nenhum
QUASE COLISÃO;5046;SBPS;31/10/2019;10:10;Aproximação;outros
QUASE COLISÃO;5039;SNTF;31/10/2019;12:30;Aproximação;outros
QUASE COLISÃO;5039;SBPS;31/10/2019;10:15;Aproximação;outros
AVISTAMENTO;;SBCG;31/10/2019;05:00;Decolagem;Nenhum
AVISTAMENTO;2318;SBNT;30/10/2019;09:00;Aproximação;Nenhum
AVISTAMENTO;;SBYS;30/10/2019;07:10;Estacionamento;Nenhum
AVISTAMENTO;1850;SBYS;30/10/2019;15:00;Pouso;Nenhum
AVISTAMENTO;PROHL;SBME;30/10/2019;07:52;Decolagem;Nenhum
COLISÃO;;SBAR;30/10/2019;10:58;Táxi;Nenhum
AVISTAMENTO;1965;SBYS;30/10/2019;10:00;Aproximação;Nenhum
AVISTAMENTO;FAB1924;SBYS;30/10/2019;13:20;Cruzeiro;Nenhum
AVISTAMENTO;;SBMT;30/10/2019;13:15;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;30/10/2019;12:15;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;30/10/2019;14:56;Revisão de pista;Nenhum
AVISTAMENTO;N1022;SBES;30/10/2019;11:03;Aproximação;Nenhum
AVISTAMENTO;;SBKP;30/10/2019;08:28;Revisão de pista;Nenhum
COLISÃO;PRYRX;SBRF;29/10/2019;16:32;Aproximação;Nenhum
COLISÃO;PTTQJ;SBCT;29/10/2019;23:38;Táxi;Nenhum
COLISÃO;PRAXZ;SBKP;29/10/2019;15:23;Decolagem;Nenhum
AVISTAMENTO;;SBSN;29/10/2019;09:10;Revisão de pista;Nenhum
AVISTAMENTO;FAB1886;SBYS;29/10/2019;08:30;Subida;outros
AVISTAMENTO;FAB1893;SBYS;29/10/2019;08:20;Aproximação;Nenhum
AVISTAMENTO;;SBUL;29/10/2019;09:30;Decolagem;Nenhum
COLISÃO;PRAXZ;SBPA;29/10/2019;15:17;Pouso;Nenhum
AVISTAMENTO;;SBBE;29/10/2019;16:20;Pouso;Nenhum
QUASE COLISÃO;7105;SBBE;29/10/2019;15:45;Aproximação;outros
COLISÃO;;SBZM;29/10/2019;15:40;Revisão de pista;Não reportada
AVISTAMENTO;FAB2729;SBBE;29/10/2019;13:47;Subida;Nenhum
AVISTAMENTO;;SBSP;29/10/2019;16:02;Revisão de pista;Nenhum
COLISÃO;;SBBR;29/10/2019;07:43;Revisão de pista;Não reportada
AVISTAMENTO;FAB1969;SBYS;29/10/2019;09:50;Subida;Nenhum
AVISTAMENTO;1940;SBYS;29/10/2019;14:30;Aproximação;Nenhum
COLISÃO;PRTYK;SBCT;29/10/2019;18:20;Aproximação;Nenhum
COLISÃO;PRTYG;SBLO;29/10/2019;11:15;Decolagem;Nenhum
AVISTAMENTO;N1022;SBES;29/10/2019;15:00;Decolagem;Nenhum
AVISTAMENTO;N1022;SBES;29/10/2019;15:00;Decolagem;Nenhum
COLISÃO;PRGGZ;SBVT;29/10/2019;07:50;Pouso;Nenhum
AVISTAMENTO;;SBMI;29/10/2019;15:00;Revisão de pista;Nenhum
AVISTAMENTO;5046;SBPS;29/10/2019;10:30;Aproximação;outros
QUASE COLISÃO;5046;SBTC;29/10/2019;11:00;Aproximação;outros
COLISÃO;PRAYZ;SBGO;28/10/2019;01:31;Aproximação;Nenhum
AVISTAMENTO;;SBAN;28/10/2019;09:00;Estacionamento;Nenhum
AVISTAMENTO;1885;SBYS;28/10/2019;12:20;Pouso;Nenhum
QUASE COLISÃO;1886;SBYS;28/10/2019;12:30;Decolagem;outros
AVISTAMENTO;;SBRF;28/10/2019;06:00;Revisão de pista;Nenhum
AVISTAMENTO;PRBGE;SBME;28/10/2019;07:30;Aproximação;Nenhum
AVISTAMENTO;PRYRW;SBNF;28/10/2019;11:24;Decolagem;Nenhum
AVISTAMENTO;PRAYO;SBCJ;28/10/2019;13:10;Decolagem;Nenhum
COLISÃO;AZU4965;SBPJ;28/10/2019;16:32;Decolagem;Nenhum
COLISÃO;PTTMB;SBGO;28/10/2019;06:30;Decolagem;Nenhum
QUASE COLISÃO;1951;SBYS;28/10/2019;07:40;Decolagem;Desestabilização na aproximação
AVISTAMENTO;FAB2313;SBNT;28/10/2019;15:00;Aproximação;Nenhum
COLISÃO;2561;SBRJ;28/10/2019;09:30;Aproximação;Nenhum
COLISÃO;PRMYP;SBLO;28/10/2019;12:41;Decolagem;Nenhum
AVISTAMENTO;;SBSP;28/10/2019;09:49;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;28/10/2019;16:27;Revisão de pista;Nenhum
COLISÃO;PRMBY;SBBR;28/10/2019;17:44;Pouso;Nenhum
COLISÃO;;SBSV;28/10/2019;06:20;Revisão de pista;Não reportada
QUASE COLISÃO;1886;SBYS;28/10/2019;14:00;Decolagem;outros
AVISTAMENTO;;SBFL;28/10/2019;06:40;Táxi;Nenhum
AVISTAMENTO;1008;SBES;28/10/2019;15:20;Decolagem;Nenhum
COLISÃO;PRGXC;SBSP;28/10/2019;22:49;Descida;Nenhum
AVISTAMENTO;1008;SBES;28/10/2019;15:15;Aproximação;Nenhum
AVISTAMENTO;1008;SBES;28/10/2019;16:57;Aproximação;Nenhum
AVISTAMENTO;1008;SBES;28/10/2019;16:59;Pouso;Nenhum
AVISTAMENTO;1008;SBES;28/10/2019;16:57;Aproximação;Nenhum
AVISTAMENTO;1008;SBES;28/10/2019;16:58;Aproximação;Nenhum
AVISTAMENTO;;SBRF;28/10/2019;00:45;Revisão de pista;Nenhum
AVISTAMENTO;;SBFL;28/10/2019;12:49;Revisão de pista;Não reportada
QUASE COLISÃO;5043;SBPS;28/10/2019;16:00;Aproximação;outros
QUASE COLISÃO;5059;SBAR;28/10/2019;10:00;Pouso;outros
QUASE COLISÃO;5043;SBPS;28/10/2019;16:00;Aproximação;outros
QUASE COLISÃO;5043;SBIL;28/10/2019;14:00;Aproximação;outros
QUASE COLISÃO;5048;SBAR;28/10/2019;09:30;Aproximação;outros
AVISTAMENTO;5048;SBAL;28/10/2019;14:00;Aproximação;Nenhum
QUASE COLISÃO;5048;SBIL;28/10/2019;12:00;Aproximação;outros
AVISTAMENTO;5039;SDIY;28/10/2019;12:00;Aproximação;Nenhum
AVISTAMENTO;5039;SBIL;28/10/2019;14:00;Aproximação;Nenhum
QUASE COLISÃO;5039;SBAR;28/10/2019;09:30;Aproximação;outros
QUASE COLISÃO;5046;SDIY;28/10/2019;10:40;Aproximação;outros
QUASE COLISÃO;5046;SBAR;28/10/2019;09:30;Aproximação;outros
COLISÃO;PRAKF;SBCB;27/10/2019;16:45;Aproximação;Nenhum
COLISÃO;PRAYF;SBGO;27/10/2019;23:35;Pouso;Nenhum
AVISTAMENTO;PTMXI;SBGR;27/10/2019;08:45;Decolagem;Não reportada
COLISÃO;TAM3414;SBGO;27/10/2019;18:46;Decolagem;Não reportada
COLISÃO;PRTYD;SBGO;27/10/2019;18:46;Decolagem;Não reportada
AVISTAMENTO;;SBSP;27/10/2019;08:08;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;27/10/2019;14:48;Revisão de pista;Nenhum
COLISÃO;;SBGO;27/10/2019;09:20;Pouso;Nenhum
COLISÃO;5712;SBAF;27/10/2019;16:30;Pouso;Não reportada
COLISÃO;;SBSV;27/10/2019;14:42;Revisão de pista;Não reportada
AVISTAMENTO;3037;SBES;27/10/2019;13:30;Aproximação;Nenhum
COLISÃO;PRAYK;SBCG;27/10/2019;04:45;Revisão de pista;Não reportada
COLISÃO;PRAYX;SBKP;26/10/2019;22:13;Pouso;Nenhum
COLISÃO;PRAYF;SBGO;26/10/2019;23:35;Pouso;Nenhum
AVISTAMENTO;PRAXT;SBSL;26/10/2019;00:56;Táxi;Nenhum
AVISTAMENTO;PTRNL;SBBV;26/10/2019;14:27;Decolagem;Nenhum
AVISTAMENTO;PRSKT;SBNV;26/10/2019;16:21;Táxi;Nenhum
COLISÃO;TAM3316;SBGO;26/10/2019;18:32;Decolagem;Nenhum
AVISTAMENTO;PRAZE;SBGO;26/10/2019;15:38;Pouso;Não reportada
COLISÃO;TAM3178;SBPA;26/10/2019;20:04;Pouso;Nenhum
COLISÃO;PTTMB;SBGO;26/10/2019;18:32;Decolagem;Nenhum
COLISÃO;PRAKJ;SBSO;26/10/2019;01:07;Subida;Nenhum
COLISÃO;PRAYZ;SBKP;26/10/2019;22:12;Revisão de pista;Nenhum
COLISÃO;;SBBR;26/10/2019;06:50;Revisão de pista;Não reportada
AVISTAMENTO;;SBSP;26/10/2019;08:30;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;26/10/2019;15:50;Revisão de pista;Nenhum
COLISÃO;PRTYF;SBMA;26/10/2019;05:40;Decolagem;Nenhum
QUASE COLISÃO;1008;SBES;26/10/2019;08:40;Aproximação;Desestabilização na aproximação
QUASE COLISÃO;5504;SBSM;26/10/2019;09:30;Aproximação;Desestabilização na aproximação
QUASE COLISÃO;5048;SBAR;26/10/2019;11:00;Aproximação;outros
QUASE COLISÃO;5051;SBRF;26/10/2019;10:00;Pouso;outros
QUASE COLISÃO;5051;SBMO;26/10/2019;12:00;Pouso;outros
QUASE COLISÃO;5046;SBMO;26/10/2019;12:30;Aproximação;outros
QUASE COLISÃO;5043;SBMO;26/10/2019;12:00;Aproximação;outros
QUASE COLISÃO;5043;SBAR;26/10/2019;14:00;Aproximação;outros
QUASE COLISÃO;5048;SBMO;26/10/2019;10:30;Aproximação;outros
QUASE COLISÃO;5046;SBAR;26/10/2019;13:30;Aproximação;outros
QUASE COLISÃO;5039;SBMO;26/10/2019;11:30;Aproximação;outros
AVISTAMENTO;5722;SBCG;25/10/2019;15:25;Aproximação;Nenhum
COLISÃO;PRAXU;SBCF;25/10/2019;08:01;Pouso;Nenhum
QUASE COLISÃO;5450;SBCR;25/10/2019;14:54;Subida;outros
COLISÃO;;SBSV;25/10/2019;06:20;Revisão de pista;Não reportada
AVISTAMENTO;5950;SBCG;25/10/2019;11:00;Aproximação;Nenhum
COLISÃO;;SBUL;25/10/2019;07:00;Decolagem;Nenhum
AVISTAMENTO;AZU5077;SBJP;25/10/2019;07:30;Táxi;Nenhum
COLISÃO;AVA260;SBGL;25/10/2019;07:15;Decolagem;Não reportada
AVISTAMENTO;PRMHQ;SBPA;25/10/2019;06:57;Decolagem;Nenhum
COLISÃO;7104;SBBE;25/10/2019;10:20;Táxi;Nenhum
QUASE COLISÃO;3033;SBES;25/10/2019;16:30;Subida;Nenhum
AVISTAMENTO;;SBSP;25/10/2019;09:31;Revisão de pista;Nenhum
AVISTAMENTO;FAB1850;SBYS;25/10/2019;10:50;Decolagem;Nenhum
QUASE COLISÃO;1850;SBYS;25/10/2019;10:50;Aproximação;outros
AVISTAMENTO;PRMSZ;SBBH;25/10/2019;16:33;Aproximação;Nenhum
AVISTAMENTO;2304;SBSC;25/10/2019;20:55;Revisão de pista;Nenhum
COLISÃO;PRGUG;SBGL;25/10/2019;06:59;Decolagem;Nenhum
AVISTAMENTO;;SBSC;25/10/2019;20:30;Pouso;Nenhum
COLISÃO;PRRLW;SSCN;25/10/2019;08:00;Pouso;Nenhum
COLISÃO;PPYBB;SBKP;25/10/2019;11:54;Aproximação;Nenhum
AVISTAMENTO;7101;SBES;25/10/2019;07:00;Decolagem;Nenhum
AVISTAMENTO;;SBES;25/10/2019;10:00;Decolagem;Nenhum
AVISTAMENTO;PRABD;SBKP;25/10/2019;07:33;Revisão de pista;Nenhum
COLISÃO;PRXBD;SBBR;25/10/2019;18:48;Aproximação;Não reportada
QUASE COLISÃO;PPBLA;SDMN;25/10/2019;09:40;Cruzeiro;outros
AVISTAMENTO;1859;SBYS;25/10/2019;13:30;Decolagem;Nenhum
AVISTAMENTO;PRAUE;SBSN;25/10/2019;04:12;Táxi;Nenhum
AVISTAMENTO;;SBSP;25/10/2019;16:28;Revisão de pista;Nenhum
COLISÃO;PRMAG;SBVT;25/10/2019;18:55;Decolagem;Nenhum
COLISÃO;PRYRA;SBCF;25/10/2019;08:50;Decolagem;Nenhum
COLISÃO;PRAQZ;SBCA;25/10/2019;06:00;Decolagem;Nenhum
AVISTAMENTO;;SBMT;25/10/2019;12:57;Revisão de pista;Nenhum
AVISTAMENTO;;SBBE;25/10/2019;01:15;Revisão de pista;Nenhum
AVISTAMENTO;;SBGR;25/10/2019;05:58;Estacionamento;Nenhum
COLISÃO;PRAXU;SBFL;25/10/2019;05:50;Decolagem;Não reportada
QUASE COLISÃO;5051;SBRF;25/10/2019;14:00;Aproximação;outros
QUASE COLISÃO;5051;SBKG;25/10/2019;13:30;Aproximação;outros
COLISÃO;;SBSV;24/10/2019;01:37;Revisão de pista;Não reportada
AVISTAMENTO;;SBBH;24/10/2019;10:54;Decolagem;Nenhum
COLISÃO;3701;SBGL;24/10/2019;09:40;Subida;Pouso de precaução,outros
AVISTAMENTO;PTLIT;SBKG;24/10/2019;11:41;Aproximação;Nenhum
AVISTAMENTO;7201;SBES;24/10/2019;17:40;Cruzeiro;Nenhum
AVISTAMENTO;;SBME;24/10/2019;13:52;Decolagem;Não reportada
AVISTAMENTO;1951;SBYS;24/10/2019;09:40;Aproximação;Nenhum
AVISTAMENTO;FAB7106;SBCO;24/10/2019;08:30;Pouso;Nenhum
COLISÃO;PPPTN;SBSR;24/10/2019;06:21;Decolagem;Nenhum
COLISÃO;;SBVC;24/10/2019;09:00;Revisão de pista;Não reportada
AVISTAMENTO;1850;SBYS;24/10/2019;08:30;Decolagem;Nenhum
QUASE COLISÃO;1836;SBYS;24/10/2019;10:35;Aproximação;Desestabilização na aproximação
AVISTAMENTO;;SBSP;24/10/2019;17:57;Revisão de pista;Nenhum
COLISÃO;PRMYI;SBGO;24/10/2019;08:45;Subida;Nenhum
COLISÃO;;SBUL;24/10/2019;19:15;Revisão de pista;Nenhum
AVISTAMENTO;7106;SBES;24/10/2019;11:55;Aproximação;Nenhum
AVISTAMENTO;7106;SBES;24/10/2019;10:05;Decolagem;Nenhum
COLISÃO;PTMGU;SBGR;24/10/2019;03:08;Subida;Nenhum
AVISTAMENTO;;SBBE;24/10/2019;21:30;Revisão de pista;Nenhum
COLISÃO;PRGZE;SBCY;24/10/2019;06:00;Subida;Nenhum
AVISTAMENTO;5939;SBCG;24/10/2019;15:35;Subida;Nenhum
AVISTAMENTO;5939;SBCG;24/10/2019;15:30;Aproximação;Nenhum
AVISTAMENTO;PRAUJ;SBKP;23/10/2019;08:47;Decolagem;Nenhum
COLISÃO;;SBCF;23/10/2019;02:20;Revisão de pista;Não reportada
COLISÃO;;SBSP;23/10/2019;09:20;Revisão de pista;Nenhum
AVISTAMENTO;;SBBH;23/10/2019;15:27;Aproximação;Nenhum
AVISTAMENTO;PPBIC;SBUR;23/10/2019;17:08;Decolagem;Nenhum
COLISÃO;PRVBX;SBCH;23/10/2019;17:49;Pouso;Nenhum
AVISTAMENTO;;SBRF;23/10/2019;16:00;Revisão de pista;Nenhum
COLISÃO;;SBSP;23/10/2019;16:00;Revisão de pista;Nenhum
AVISTAMENTO;PRLRA;SDPW;23/10/2019;14:30;Aproximação;Nenhum
AVISTAMENTO;PRBBD;SBRJ;23/10/2019;16:10;Aproximação;Nenhum
QUASE COLISÃO;;SBPV;23/10/2019;16:00;Aproximação;Nenhum
COLISÃO;;SBCT;23/10/2019;14:18;Inspeção de trânsito/intervoo;Não reportada
COLISÃO;PRGUE;SBVT;23/10/2019;13:17;Pouso;Nenhum
QUASE COLISÃO;5539;SBSM;23/10/2019;15:30;Aproximação;Desestabilização na aproximação
AVISTAMENTO;1967;SBYS;22/10/2019;07:40;Táxi;Nenhum
AVISTAMENTO;PRLTB;SBNV;22/10/2019;07:50;Decolagem;Nenhum
AVISTAMENTO;PPNBB;SBBH;22/10/2019;09:34;Descida;Nenhum
AVISTAMENTO;PRDGO;SSZR;22/10/2019;10:00;Decolagem;Nenhum
COLISÃO;GLO1425;SBCY;22/10/2019;18:53;Decolagem;Decolagem abortada
AVISTAMENTO;;SBEG;22/10/2019;10:10;Revisão de pista;Nenhum
AVISTAMENTO;FAB4851;SBCO;22/10/2019;13:00;Aproximação;Nenhum
QUASE COLISÃO;3033;SBES;22/10/2019;13:20;NBA;Nenhum
AVISTAMENTO;;SBPV;22/10/2019;13:00;Aproximação;Nenhum
AVISTAMENTO;2770;SBSL;21/10/2019;18:29;Aproximação;Nenhum
AVISTAMENTO;1859;SBYS;21/10/2019;07:55;Estacionamento;Nenhum
AVISTAMENTO;FAB2304;SBGO;21/10/2019;12:15;Aproximação;Nenhum
QUASE COLISÃO;FAB4825;SBAN;21/10/2019;11:00;Descida;Desestabilização na aproximação
AVISTAMENTO;;SBSP;21/10/2019;16:20;Revisão de pista;Nenhum
AVISTAMENTO;;SBRF;20/10/2019;09:00;Revisão de pista;Nenhum
AVISTAMENTO;FAB1437;SBBH;20/10/2019;14:55;Descida;Nenhum
AVISTAMENTO;;SBSP;20/10/2019;08:38;Revisão de pista;Nenhum
AVISTAMENTO;PRGXW;SBRF;20/10/2019;06:09;Decolagem;Nenhum
AVISTAMENTO;;SBCY;20/10/2019;20:05;Revisão de pista;Nenhum
QUASE COLISÃO;PPBMG;SBBH;19/10/2019;09:50;Aproximação;Não reportada
AVISTAMENTO;PTEEK;SBRB;19/10/2019;10:51;Pouso;Não reportada
AVISTAMENTO;;SBRF;19/10/2019;07:50;Revisão de pista;Nenhum
AVISTAMENTO;PTMXC;SBPA;19/10/2019;22:40;Decolagem;Nenhum
AVISTAMENTO;;SBKP;19/10/2019;09:05;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;19/10/2019;08:18;Revisão de pista;Nenhum
AVISTAMENTO;PRGUT;SBBE;19/10/2019;18:37;Decolagem;Nenhum
AVISTAMENTO;;SBRF;18/10/2019;06:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBBV;18/10/2019;05:20;Estacionamento;Nenhum
AVISTAMENTO;;SBCO;18/10/2019;10:40;Estacionamento;Nenhum
AVISTAMENTO;PRIPD;SBBV;18/10/2019;09:00;Decolagem;Nenhum
AVISTAMENTO;GLO2132;SBSL;18/10/2019;16:39;Aproximação;Nenhum
AVISTAMENTO;FAB7106;SBSM;18/10/2019;12:20;Pouso;Nenhum
AVISTAMENTO;GLO1226;SBPA;18/10/2019;20:19;Táxi;Nenhum
AVISTAMENTO;PRRBZ;SBBH;18/10/2019;19:12;Pouso;Não reportada
AVISTAMENTO;FAB2347;SBAR;18/10/2019;10:30;Aproximação;Nenhum
AVISTAMENTO;PPGRR;SBBH;17/10/2019;15:14;Aproximação;Não reportada
AVISTAMENTO;PREFX;9PHD;17/10/2019;12:00;Decolagem;Nenhum
AVISTAMENTO;;SBSP;17/10/2019;09:28;Revisão de pista;Nenhum
AVISTAMENTO;4001;SBBE;16/10/2019;15:18;Pouso;Nenhum
AVISTAMENTO;4856;SBAN;16/10/2019;11:00;Aproximação;Nenhum
AVISTAMENTO;PRDEC;SBBH;16/10/2019;15:20;Descida;Nenhum
AVISTAMENTO;;SBBV;16/10/2019;14:00;Aproximação;Nenhum
AVISTAMENTO;PRIPD;SBBV;16/10/2019;14:39;Aproximação;Nenhum
AVISTAMENTO;5906;SBNT;16/10/2019;16:55;Pouso;Não reportada
AVISTAMENTO;;SBSP;16/10/2019;08:15;Revisão de pista;Nenhum
AVISTAMENTO;PTEEK;SBRB;15/10/2019;06:48;Pouso;Nenhum
AVISTAMENTO;PRSHI;SBSR;15/10/2019;12:25;Pouso;Nenhum
AVISTAMENTO;;SBSP;15/10/2019;09:26;Revisão de pista;Nenhum
COLISÃO;PRYRA;SBPL;14/10/2019;21:00;Táxi;Nenhum
AVISTAMENTO;PRSEO;SBME;14/10/2019;08:27;Aproximação;Nenhum
AVISTAMENTO;PRBAP;SBBV;14/10/2019;09:46;Subida;Nenhum
QUASE COLISÃO;FAB2296;SBMO;14/10/2019;07:40;Aproximação;Desestabilização na aproximação
AVISTAMENTO;;SBSP;14/10/2019;09:59;Revisão de pista;Nenhum
QUASE COLISÃO;5901;SBNT;14/10/2019;08:25;NBA;Nenhum
AVISTAMENTO;PRRSV;9PBT;13/10/2019;16:00;Decolagem;outros
AVISTAMENTO;PRGXF;SBGL;13/10/2019;07:35;Pouso;Nenhum
AVISTAMENTO;PRGXF;SBGL;13/10/2019;07:35;Pouso;Nenhum
AVISTAMENTO;;SBSP;13/10/2019;15:57;Revisão de pista;Nenhum
AVISTAMENTO;FAB7109;SBSM;13/10/2019;11:10;Aproximação;Nenhum
AVISTAMENTO;PRYRC;SBRF;12/10/2019;07:34;Pouso;Nenhum
AVISTAMENTO;;SBRF;12/10/2019;09:00;Revisão de pista;Nenhum
QUASE COLISÃO;FAB2342;SBCG;12/10/2019;10:40;Aproximação;Desestabilização na aproximação
AVISTAMENTO;;SBSP;12/10/2019;09:27;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;12/10/2019;16:28;Revisão de pista;Nenhum
QUASE COLISÃO;;SBPV;12/10/2019;11:20;Decolagem;Nenhum
QUASE COLISÃO;;SBPV;11/10/2019;09:20;Aproximação;Desestabilização na aproximação
QUASE COLISÃO;1967;SBYS;11/10/2019;10:40;Aproximação;Desestabilização na aproximação
QUASE COLISÃO;PRMYI;SBMQ;11/10/2019;12:00;Decolagem;outros
AVISTAMENTO;;SBSP;11/10/2019;09:54;Revisão de pista;Nenhum
AVISTAMENTO;;SBSC;11/10/2019;19:00;Revisão de pista;Nenhum
QUASE COLISÃO;FAB6750;SBSM;11/10/2019;15:35;Decolagem;outros
AVISTAMENTO;;SBKP;11/10/2019;17:37;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;11/10/2019;16:26;Revisão de pista;Nenhum
AVISTAMENTO;;SBMT;11/10/2019;12:54;Revisão de pista;Nenhum
AVISTAMENTO;;SBRF;11/10/2019;11:35;Revisão de pista;Nenhum
AVISTAMENTO;;SBPV;11/10/2019;16:20;Aproximação;Nenhum
AVISTAMENTO;N1022;SBES;11/10/2019;16:20;Aproximação;Nenhum
QUASE COLISÃO;N1022;SBES;11/10/2019;16:30;Pouso;Nenhum
AVISTAMENTO;PTXPH;SBGR;11/10/2019;15:30;Decolagem;Nenhum
AVISTAMENTO;5054;SBES;10/10/2019;09:18;Aproximação;Nenhum
AVISTAMENTO;;SBES;10/10/2019;10:05;Revisão de pista;Nenhum
AVISTAMENTO;PRGXF;SBUL;10/10/2019;09:25;Pouso;Nenhum
AVISTAMENTO;PRJOM;SBUR;10/10/2019;17:24;Decolagem;Não reportada
AVISTAMENTO;PRAUO;SBPA;10/10/2019;18:21;Táxi;Nenhum
AVISTAMENTO;PRAKJ;SBRP;10/10/2019;23:18;Táxi;Nenhum
COLISÃO;2720;SBSC;10/10/2019;18:30;Pouso;Decolagem abortada
AVISTAMENTO;4048;SBIL;10/10/2019;14:20;Decolagem;Nenhum
AVISTAMENTO;;SBLO;10/10/2019;10:00;Revisão de pista;Não reportada
QUASE COLISÃO;5046;SBES;10/10/2019;10:00;Aproximação;outros
QUASE COLISÃO;5048;SBES;10/10/2019;14:35;Aproximação;outros
QUASE COLISÃO;5048;SBES;10/10/2019;15:00;Aproximação;outros
AVISTAMENTO;5043;SBES;10/10/2019;16:30;Aproximação;Nenhum
AVISTAMENTO;;SBSP;10/10/2019;19:00;Inspeção de trânsito/intervoo;Nenhum
AVISTAMENTO;;SBMT;10/10/2019;13:00;Revisão de pista;Nenhum
QUASE COLISÃO;EXB5011;SBGW;10/10/2019;15:00;NBA;outros
QUASE COLISÃO;EXB5011;SBTA;10/10/2019;15:30;Cruzeiro;outros
QUASE COLISÃO;FAB5901;SBNT;10/10/2019;16:10;NBA;Nenhum
QUASE COLISÃO;N1022;SBES;10/10/2019;09:30;Subida;Pouso de precaução
AVISTAMENTO;N1022;SBES;10/10/2019;09:45;Aproximação;Nenhum
AVISTAMENTO;N1022;SBES;10/10/2019;08:45;Decolagem;Nenhum
AVISTAMENTO;N1022;SBES;10/10/2019;15:10;Pouso;Nenhum
AVISTAMENTO;N1022;SBES;10/10/2019;12:28;Aproximação;Desestabilização na aproximação
QUASE COLISÃO;N1022;SBES;10/10/2019;11:35;Pouso;Desestabilização na aproximação
AVISTAMENTO;FAB1416;SBYS;10/10/2019;10:00;Táxi;Nenhum
AVISTAMENTO;FAB1416;SBYS;10/10/2019;10:00;Táxi;Nenhum
AVISTAMENTO;FAB1416;SBYS;10/10/2019;10:00;Táxi;Nenhum
AVISTAMENTO;FAB1416;SBYS;10/10/2019;10:00;Táxi;Nenhum
AVISTAMENTO;FAB1416;SBYS;10/10/2019;11:10;Táxi;Nenhum
AVISTAMENTO;;SBUL;09/10/2019;08:50;Inspeção de trânsito/intervoo;Nenhum
AVISTAMENTO;PPNYC;SBKG;09/10/2019;12:10;Decolagem;Nenhum
AVISTAMENTO;8605;SBBH;09/10/2019;12:26;Aproximação;Nenhum
AVISTAMENTO;;SBSP;09/10/2019;09:16;Revisão de pista;Nenhum
AVISTAMENTO;PRAUH;SBBE;09/10/2019;14:23;Aproximação;Não reportada
AVISTAMENTO;;SBSP;09/10/2019;15:56;Revisão de pista;Nenhum
AVISTAMENTO;PTMEA;SSOU;09/10/2019;10:00;Táxi;Nenhum
AVISTAMENTO;;SBYS;09/10/2019;13:10;Subida;Nenhum
QUASE COLISÃO;5043;SBES;09/10/2019;14:30;Aproximação;outros
AVISTAMENTO;FAB5939;SBCG;09/10/2019;12:00;Aproximação;Nenhum
QUASE COLISÃO;;SBPV;09/10/2019;10:00;Aproximação;Nenhum
AVISTAMENTO;7089;SWRN;09/10/2019;10:30;Cruzeiro;Nenhum
QUASE COLISÃO;FAB5901;SBNT;09/10/2019;15:23;NBA;Nenhum
AVISTAMENTO;5901;SBNT;09/10/2019;18:51;NBA;Nenhum
AVISTAMENTO;7104;SBES;09/10/2019;12:10;Cruzeiro;Nenhum
QUASE COLISÃO;FAB2318;SBNT;08/10/2019;07:20;Aproximação;Desestabilização na aproximação
AVISTAMENTO;PTROP;SBBH;08/10/2019;08:33;Aproximação;Não reportada
AVISTAMENTO;1885;SBYS;08/10/2019;08:00;Decolagem;outros
AVISTAMENTO;FAB2318;SBNT;08/10/2019;09:25;Decolagem;Nenhum
QUASE COLISÃO;FAB2318;SBNT;08/10/2019;10:45;Pouso;Desestabilização na aproximação
AVISTAMENTO;TAM4614;SBSL;08/10/2019;11:35;Pouso;Nenhum
AVISTAMENTO;PRYRR;SBPA;08/10/2019;11:22;Decolagem;Não reportada
QUASE COLISÃO;7080;SBTT;08/10/2019;14:30;Pouso;outros
AVISTAMENTO;PTJOM;SBUR;08/10/2019;14:22;Decolagem;Nenhum
AVISTAMENTO;7201;SBES;08/10/2019;09:30;Decolagem;Nenhum
AVISTAMENTO;FAB1910;SBYS;08/10/2019;10:20;Subida;Nenhum
QUASE COLISÃO;5054;SBES;08/10/2019;10:30;Aproximação;outros
