Tipo de Reporte;Matricula;Aeródromo;Data;Hora ;Fase do Voo;Efeito no voo
AVISTAMENTO;;SBME;31/01/2020;13:15;Estacionamento;Nenhum
AVISTAMENTO;;SBBH;31/01/2020;11:04;NBA;Não reportada
AVISTAMENTO;;SBME;31/01/2020;11:23;Aproximação;Nenhum
COLISÃO;PRAYE;SBCF;31/01/2020;03:53;Pouso;Nenhum
COLISÃO;PRAYW;SBSV;31/01/2020;20:39;Aproximação;Nenhum
AVISTAMENTO;;SBSP;31/01/2020;15:54;Revisão de pista;Nenhum
COLISÃO;PRAZL;SBCY;31/01/2020;02:01;Pouso;Nenhum
AVISTAMENTO;1022;SBES;31/01/2020;09:00;Aproximação;outros
COLISÃO;5966;SBYS;31/01/2020;14:38;Aproximação;Pouso de precaução
AVISTAMENTO;1022;SBES;31/01/2020;08:00;Decolagem;Nenhum
AVISTAMENTO;7063;SBES;31/01/2020;09:00;NBA;Nenhum
AVISTAMENTO;;SBKP;31/01/2020;06:52;Revisão de pista;Nenhum
AVISTAMENTO;5054;SBES;31/01/2020;13:30;Aproximação;Nenhum
COLISÃO;PRMYW;SBFI;31/01/2020;18:15;Pouso;Nenhum
QUASE COLISÃO;PTMXD;SBEG;31/01/2020;12:40;Subida;outros
AVISTAMENTO;PRAXK;SBPS;30/01/2020;15:43;Pouso;Nenhum
AVISTAMENTO;PRAQK;SBTD;30/01/2020;18:10;Pouso;Não reportada
COLISÃO;5523;SBSM;30/01/2020;21:05;Decolagem;Nenhum
AVISTAMENTO;;SBME;30/01/2020;10:15;Estacionamento;Nenhum
AVISTAMENTO;;SBME;30/01/2020;11:00;Revisão de pista;Nenhum
AVISTAMENTO;6750;SBSL;30/01/2020;09:00;Decolagem;Nenhum
QUASE COLISÃO;8957;SBPV;30/01/2020;13:20;Aproximação;Desestabilização na aproximação
AVISTAMENTO;9114;SBIL;30/01/2020;13:04;Pouso;Nenhum
COLISÃO;PRGTV;SBSL;30/01/2020;08:07;Inspeção de trânsito/intervoo;Nenhum
AVISTAMENTO;1008;SBES;30/01/2020;09:00;Decolagem;Nenhum
AVISTAMENTO;PRAQK;SBTD;30/01/2020;15:08;Decolagem;Nenhum
AVISTAMENTO;;SBPS;30/01/2020;17:00;Revisão de pista;outros
AVISTAMENTO;N1022;SBES;30/01/2020;08:30;Decolagem;Nenhum
AVISTAMENTO;8957;SBPV;30/01/2020;15:00;Aproximação;Nenhum
COLISÃO;PRGTV;SBBR;30/01/2020;12:00;Pouso;Nenhum
AVISTAMENTO;;SBYS;30/01/2020;09:00;Táxi;Nenhum
AVISTAMENTO;;SBKP;30/01/2020;14:31;Revisão de pista;Nenhum
AVISTAMENTO;4001;SBES;30/01/2020;12:00;Aproximação;Nenhum
COLISÃO;PRAKD;SBNM;30/01/2020;02:54;Aproximação;Nenhum
AVISTAMENTO;PRBGJ;SBME;30/01/2020;09:08;Pouso;Nenhum
AVISTAMENTO;PPIQS;SBNV;30/01/2020;07:00;Táxi;Nenhum
AVISTAMENTO;PRHNE;SBNV;30/01/2020;08:49;Táxi;Nenhum
COLISÃO;;SBVT;30/01/2020;16:50;Revisão de pista;Não reportada
QUASE COLISÃO;5041;SBES;30/01/2020;11:40;Aproximação;outros
AVISTAMENTO;226;SBPV;30/01/2020;11:45;Táxi;Nenhum
AVISTAMENTO;4848;SBAN;30/01/2020;11:30;Descida;Nenhum
AVISTAMENTO;;SBNV;30/01/2020;13:00;Revisão de pista;Nenhum
QUASE COLISÃO;4830;SBSC;30/01/2020;16:00;Aproximação;Desestabilização na aproximação
AVISTAMENTO;7084;SBES;30/01/2020;15:00;Subida;Nenhum
AVISTAMENTO;PRYSC;SBKP;30/01/2020;00:26;Táxi;Nenhum
AVISTAMENTO;5054;SBES;30/01/2020;14:30;Aproximação;Nenhum
AVISTAMENTO;MAR;SBES;30/01/2020;09:00;Decolagem;Nenhum
AVISTAMENTO;;SBES;30/01/2020;09:00;Decolagem;Nenhum
AVISTAMENTO;;SBKP;29/01/2020;00:07;Revisão de pista;Nenhum
QUASE COLISÃO;6750;SBSL;29/01/2020;15:30;Aproximação;Nenhum
COLISÃO;;SBBR;29/01/2020;14:40;Revisão de pista;Não reportada
AVISTAMENTO;6750;SBSL;29/01/2020;10:00;Decolagem;Nenhum
AVISTAMENTO;1444;SBYS;29/01/2020;15:45;Aproximação;Nenhum
AVISTAMENTO;1444;SBYS;29/01/2020;12:50;Decolagem;Nenhum
AVISTAMENTO;1008;SBES;29/01/2020;11:00;Aproximação;Nenhum
AVISTAMENTO;1444;SBYS;29/01/2020;15:35;Aproximação;Nenhum
AVISTAMENTO;1022;SBES;29/01/2020;11:00;Aproximação;Nenhum
AVISTAMENTO;1022;SBES;29/01/2020;14:30;Aproximação;Nenhum
AVISTAMENTO;1008;SBES;29/01/2020;14:30;Aproximação;Nenhum
AVISTAMENTO;1008;SBES;29/01/2020;16:30;Aproximação;Nenhum
COLISÃO;PRGTP;SBFN;29/01/2020;14:00;Pouso;Nenhum
COLISÃO;PPMSA;SBJR;29/01/2020;10:14;NBA;Nenhum
QUASE COLISÃO;5710;SBYS;29/01/2020;15:10;Aproximação;Desestabilização na aproximação
AVISTAMENTO;2853;SBAN;29/01/2020;16:00;Aproximação;Nenhum
AVISTAMENTO;1022;SBES;29/01/2020;16:30;Aproximação;Nenhum
COLISÃO;PRAXB;SBSN;29/01/2020;03:10;Táxi;Nenhum
COLISÃO;PRYRF;SBPL;29/01/2020;03:43;Decolagem;Nenhum
AVISTAMENTO;AZU2949;SBSL;29/01/2020;06:14;Táxi;Nenhum
QUASE COLISÃO;PTGAD;SBFZ;29/01/2020;07:43;Decolagem;Nenhum
COLISÃO;;SBMQ;29/01/2020;13:10;Revisão de pista;Nenhum
QUASE COLISÃO;5041;SBES;29/01/2020;08:50;Aproximação;outros
QUASE COLISÃO;6000;SBAN;29/01/2020;10:05;Decolagem;Nenhum
AVISTAMENTO;;SBSC;29/01/2020;15:39;Revisão de pista;Nenhum
AVISTAMENTO;7087;SBES;29/01/2020;15:30;NBA;Nenhum
QUASE COLISÃO;;SBPV;29/01/2020;09:00;Aproximação;Desestabilização na aproximação
COLISÃO;PRMYC;SBBR;29/01/2020;18:40;Pouso;Nenhum
AVISTAMENTO;;SBSP;28/01/2020;16:07;Revisão de pista;Nenhum
AVISTAMENTO;PROHN;SBFS;28/01/2020;09:20;Aproximação;Nenhum
AVISTAMENTO;PROHC;SBFS;28/01/2020;08:30;Pouso;Nenhum
COLISÃO;;SBBR;28/01/2020;12:20;Revisão de pista;Não reportada
COLISÃO;;SBBR;28/01/2020;12:20;Revisão de pista;Não reportada
COLISÃO;PRAUJ;SBPS;28/01/2020;01:55;Pouso;Nenhum
COLISÃO;PRAXC;SBSV;28/01/2020;03:20;Pouso;Nenhum
AVISTAMENTO;;SBMO;28/01/2020;11:07;Revisão de pista;outros
AVISTAMENTO;5041;SBES;28/01/2020;13:30;Decolagem;Nenhum
COLISÃO;;SBVT;28/01/2020;16:00;Revisão de pista;Nenhum
COLISÃO;;SBVT;28/01/2020;00:04;Inspeção de trânsito/intervoo;Nenhum
COLISÃO;PRAQM;SBRP;28/01/2020;17:48;Pouso;Nenhum
COLISÃO;PRAXC;SBPL;28/01/2020;00:43;Pouso;Não reportada
AVISTAMENTO;PTXPQ;SBGR;28/01/2020;08:31;Revisão de pista;Nenhum
COLISÃO;;SBVT;28/01/2020;04:26;Revisão de pista;Nenhum
COLISÃO;PRAXL;SBVT;28/01/2020;00:04;Pouso;Não reportada
QUASE COLISÃO;5041;SBES;28/01/2020;11:00;Aproximação;outros
AVISTAMENTO;7063;SBES;28/01/2020;15:00;NBA;Nenhum
AVISTAMENTO;5054;A140;28/01/2020;13:50;Táxi;Nenhum
QUASE COLISÃO;;SBBV;28/01/2020;10:00;Aproximação;Não reportada
QUASE COLISÃO;;SBBV;28/01/2020;10:00;NBA;Não reportada
QUASE COLISÃO;;SBBV;28/01/2020;10:00;NBA;Não reportada
AVISTAMENTO;;SBVT;28/01/2020;08:40;Revisão de pista;Nenhum
AVISTAMENTO;FAB5901;SBNT;28/01/2020;14:35;NBA;Nenhum
COLISÃO;PRAZC;SBPA;27/01/2020;10:53;Decolagem;Nenhum
AVISTAMENTO;;SBFN;27/01/2020;15:00;Estacionamento;Nenhum
AVISTAMENTO;PTONT;SBBV;27/01/2020;12:42;Aproximação;Nenhum
COLISÃO;;SBCT;27/01/2020;18:18;Revisão de pista;Não reportada
COLISÃO;PRMHK;SBFZ;27/01/2020;02:40;Decolagem;Nenhum
AVISTAMENTO;I1786793;SBRP;27/01/2020;00:10;Pouso;Nenhum
AVISTAMENTO;;SBSC;27/01/2020;08:10;Revisão de pista;Nenhum
AVISTAMENTO;;SBPB;27/01/2020;21:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBSC;27/01/2020;08:10;Revisão de pista;Nenhum
COLISÃO;PRAQZ;SBCT;27/01/2020;22:41;Inspeção de trânsito/intervoo;Nenhum
COLISÃO;PRAZC;SBPA;27/01/2020;10:54;Decolagem;outros
AVISTAMENTO;PRBRO;SBNV;27/01/2020;14:32;Revisão de pista;Nenhum
AVISTAMENTO;;SBES;27/01/2020;08:15;Decolagem;Nenhum
AVISTAMENTO;PRGOR;SBFN;27/01/2020;16:24;Decolagem;Nenhum
COLISÃO;;SBGR;27/01/2020;17:08;Revisão de pista;outros
COLISÃO;;SBCY;27/01/2020;06:15;Revisão de pista;Não reportada
COLISÃO;;SBSV;27/01/2020;06:00;Revisão de pista;Não reportada
COLISÃO;;SBCG;27/01/2020;07:35;Revisão de pista;Não reportada
COLISÃO;;SBCG;27/01/2020;07:37;Revisão de pista;Não reportada
COLISÃO;N5129;SBVT;27/01/2020;08:30;Pouso;Nenhum
COLISÃO;FLTN5129;SBVT;27/01/2020;10:28;Pouso;Não reportada
AVISTAMENTO;1022;SBNT;27/01/2020;10:10;Aproximação;Nenhum
COLISÃO;;SBVT;27/01/2020;10:28;Revisão de pista;Nenhum
AVISTAMENTO;;SBMI;27/01/2020;06:00;Revisão de pista;Nenhum
AVISTAMENTO;1008;SBNT;27/01/2020;10:00;Aproximação;Nenhum
AVISTAMENTO;1426;SBYS;27/01/2020;09:50;Aproximação;Nenhum
AVISTAMENTO;;SJRG;27/01/2020;12:00;NBA;Nenhum
AVISTAMENTO;;SBBE;27/01/2020;19:50;Revisão de pista;Nenhum
QUASE COLISÃO;7089;SBMY;27/01/2020;15:00;Decolagem;outros
QUASE COLISÃO;7089;SWRN;27/01/2020;10:00;Decolagem;Nenhum
QUASE COLISÃO;7089;SBMY;27/01/2020;11:30;NBA;outros
QUASE COLISÃO;7089;SBMY;27/01/2020;11:50;Táxi;outros
COLISÃO;PRMYY;SBBE;27/01/2020;19:30;Pouso;Nenhum
AVISTAMENTO;MAR;SBES;27/01/2020;10:00;Aproximação;Nenhum
COLISÃO;PRYRI;SBCY;26/01/2020;23:35;Decolagem;Nenhum
COLISÃO;PRPJN;SBCT;26/01/2020;00:17;Inspeção de trânsito/intervoo;Nenhum
COLISÃO;PRPJN;SBCF;26/01/2020;09:30;Inspeção de trânsito/intervoo;Nenhum
AVISTAMENTO;9081;SBIL;26/01/2020;13:49;Decolagem;Nenhum
AVISTAMENTO;;SBJD;26/01/2020;09:15;Revisão de pista;Nenhum
AVISTAMENTO;;SBBH;26/01/2020;11:30;Inspeção de trânsito/intervoo;outros
AVISTAMENTO;PRLCQ;SBVT;26/01/2020;12:20;Aproximação;Nenhum
AVISTAMENTO;PREAI;SBBP;26/01/2020;15:30;Decolagem;Nenhum
AVISTAMENTO;;SBNV;26/01/2020;08:28;Revisão de pista;Nenhum
COLISÃO;PRMHP;SBGO;26/01/2020;21:31;Pouso;Não reportada
AVISTAMENTO;;SBSP;26/01/2020;09:51;Revisão de pista;Nenhum
COLISÃO;;SBSP;26/01/2020;13:00;Revisão de pista;Nenhum
COLISÃO;3926;SBSR;26/01/2020;11:11;Pouso;Nenhum
AVISTAMENTO;PRTJG;SBZM;26/01/2020;15:42;Aproximação;Nenhum
AVISTAMENTO;;SBMI;26/01/2020;06:00;Revisão de pista;Nenhum
COLISÃO;PTMOA;SBGR;26/01/2020;23:30;Subida;Nenhum
COLISÃO;PTMXI;SBFL;26/01/2020;18:20;Aproximação;Nenhum
AVISTAMENTO;;SBVT;26/01/2020;14:00;Revisão de pista;Nenhum
COLISÃO;PTXPQ;SBRF;26/01/2020;02:38;Pouso;Nenhum
COLISÃO;PRMYI;SBSR;26/01/2020;12:00;Pouso;Nenhum
COLISÃO;PRAQM;SBJA;25/01/2020;00:59;Pouso;Nenhum
COLISÃO;PRAQB;SBUL;25/01/2020;00:54;Pouso;Nenhum
AVISTAMENTO;;SBKP;25/01/2020;17:21;Revisão de pista;Nenhum
AVISTAMENTO;1022;SBNT;25/01/2020;10:00;Aproximação;Nenhum
COLISÃO;;SBBR;25/01/2020;14:50;Revisão de pista;Não reportada
AVISTAMENTO;PRGTC;SBRP;25/01/2020;14:40;Estacionamento;Nenhum
COLISÃO;PRAKD;SBPA;25/01/2020;13:23;Pouso;Nenhum
AVISTAMENTO;;SBRF;25/01/2020;06:00;Revisão de pista;Nenhum
COLISÃO;PRMYB;SBUL;25/01/2020;07:51;Decolagem;Nenhum
AVISTAMENTO;;SBSL;25/01/2020;07:30;Revisão de pista;Nenhum
AVISTAMENTO;;SBBH;25/01/2020;12:30;NBA;Não reportada
VISTAMENTO;6574;SBBE;25/01/2020;16:13;Decolagem;Nenhum
COLISÃO;;SBGO;25/01/2020;16:25;Revisão de pista;Nenhum
COLISÃO;;SBCG;25/01/2020;05:55;Revisão de pista;Não reportada
AVISTAMENTO;;SBSP;25/01/2020;10:50;Revisão de pista;Nenhum
COLISÃO;;SBBE;25/01/2020;23:55;Revisão de pista;Não reportada
COLISÃO;PTXPQ;SBRF;25/01/2020;02:39;Pouso;Nenhum
COLISÃO;PRMAO;SBVT;25/01/2020;13:10;Pouso;Nenhum
AVISTAMENTO;;SBGR;25/01/2020;08:08;Revisão de pista;Nenhum
COLISÃO;;SBVT;25/01/2020;11:00;Inspeção de trânsito/intervoo;Nenhum
COLISÃO;3623;SBVT;25/01/2020;13:20;Pouso;Não reportada
AVISTAMENTO;;SBMI;25/01/2020;06:00;Revisão de pista;Nenhum
COLISÃO;PRMBF;SBTE;25/01/2020;03:20;Aproximação;Nenhum
AVISTAMENTO;1008;SBNT;25/01/2020;10:00;Aproximação;Nenhum
COLISÃO;PTXPQ;SBRF;25/01/2020;12:00;Pouso;Nenhum
COLISÃO;PTXPB;SBFL;24/01/2020;04:32;Decolagem;Nenhum
AVISTAMENTO;7084;SBES;24/01/2020;15:00;NBA;Nenhum
AVISTAMENTO;;SBJD;24/01/2020;09:30;Decolagem;Nenhum
AVISTAMENTO;;SBPJ;24/01/2020;08:15;Revisão de pista;Nenhum
COLISÃO;;SBBR;24/01/2020;00:46;Revisão de pista;Não reportada
AVISTAMENTO;;SBJD;24/01/2020;18:04;Revisão de pista;Nenhum
AVISTAMENTO;PPPTN;SBRP;24/01/2020;23:35;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;24/01/2020;08:23;Revisão de pista;Nenhum
COLISÃO;PRYSD;SBKP;24/01/2020;07:30;Pouso;Nenhum
AVISTAMENTO;;SBKP;24/01/2020;08:25;Revisão de pista;Nenhum
AVISTAMENTO;;SBMT;24/01/2020;12:55;Revisão de pista;Nenhum
COLISÃO;PRGXM;SBSV;24/01/2020;08:52;Decolagem;Nenhum
COLISÃO;;SBSV;24/01/2020;17:10;Revisão de pista;Não reportada
AVISTAMENTO;1022;SBNT;24/01/2020;10:25;Aproximação;Nenhum
COLISÃO;;SBVT;24/01/2020;04:30;Revisão de pista;Nenhum
COLISÃO;;SBVT;24/01/2020;09:30;Revisão de pista;Nenhum
AVISTAMENTO;PPPTQ;SBRP;24/01/2020;19:55;Pouso;Nenhum
AVISTAMENTO;;SBMI;24/01/2020;06:00;Revisão de pista;Nenhum
QUASE COLISÃO;N1008;SBNT;24/01/2020;10:25;Aproximação;Nenhum
AVISTAMENTO;FAB1969;SBYS;24/01/2020;16:56;Decolagem;Nenhum
AVISTAMENTO;MAR;SBES;24/01/2020;09:00;Aproximação;Nenhum
COLISÃO;PRAKA;SBCF;23/01/2020;22:50;Decolagem;Nenhum
COLISÃO;PRPJN;SBCF;23/01/2020;19:49;Subida;Nenhum
COLISÃO;;SBCT;23/01/2020;08:30;Inspeção de trânsito/intervoo;Nenhum
COLISÃO;PRAUN;SBGR;23/01/2020;20:05;Pouso;Nenhum
AVISTAMENTO;;SBCR;23/01/2020;06:20;Revisão de pista;Nenhum
QUASE COLISÃO;FAB7108;SBCO;23/01/2020;14:00;Pouso;Nenhum
COLISÃO;PRAQI;SBMS;23/01/2020;14:20;Táxi;Nenhum
AVISTAMENTO;2330;SBAF;23/01/2020;16:15;Aproximação;Nenhum
AVISTAMENTO;1022;SBNT;23/01/2020;09:45;Aproximação;Nenhum
AVISTAMENTO;;SBES;23/01/2020;07:00;Decolagem;Nenhum
AVISTAMENTO;1566;SBSV;23/01/2020;08:39;Pouso;Nenhum
COLISÃO;PRAQV;SBAR;23/01/2020;06:40;Decolagem;Não reportada
AVISTAMENTO;PRBGB;SBCB;23/01/2020;10:26;Decolagem;Nenhum
COLISÃO;PTPTP;SBGO;23/01/2020;12:50;Pouso;Nenhum
COLISÃO;;SBCT;23/01/2020;08:30;Revisão de pista;Nenhum
COLISÃO;PRMHZ;SBBR;23/01/2020;07:40;Aproximação;Nenhum
AVISTAMENTO;;SBES;23/01/2020;08:00;Decolagem;Nenhum
AVISTAMENTO;PTDOY;SBMY;23/01/2020;08:48;Decolagem;Nenhum
COLISÃO;PRYYG;SBRF;23/01/2020;18:28;Pouso;Nenhum
COLISÃO;PRGZJ;SBSV;23/01/2020;16:03;Pouso;Nenhum
AVISTAMENTO;;SBPS;23/01/2020;06:05;Revisão de pista;Não reportada
AVISTAMENTO;;SBPS;23/01/2020;06:05;Revisão de pista;Não reportada
COLISÃO;PRMAQ;SBSP;23/01/2020;00:00;Inspeção de trânsito/intervoo;Nenhum
AVISTAMENTO;;SBSP;23/01/2020;11:05;Revisão de pista;Nenhum
COLISÃO;;SBSP;23/01/2020;16:00;Revisão de pista;Nenhum
COLISÃO;PRXBA;SBSR;23/01/2020;16:15;Pouso;Nenhum
AVISTAMENTO;1008;SBNT;23/01/2020;09:45;Aproximação;Nenhum
AVISTAMENTO;;SBMI;23/01/2020;06:00;Revisão de pista;Nenhum
COLISÃO;;SBBE;23/01/2020;23:55;Revisão de pista;Nenhum
AVISTAMENTO;5041;SBMI;23/01/2020;14:30;Decolagem;Nenhum
AVISTAMENTO;5041;SBMI;23/01/2020;13:25;Aproximação;Nenhum
QUASE COLISÃO;FAB2339;SBNT;22/01/2020;12:30;Aproximação;Nenhum
AVISTAMENTO;1022;SBNT;22/01/2020;15:00;Aproximação;Nenhum
