Tipo de Reporte;Matricula;Aeródromo;Data;Hora ;Fase do Voo;Efeito no voo
QUASE COLISÃO;2734;SBMN;29/02/2020;09:00;Aproximação;outros
AVISTAMENTO;;SBSP;29/02/2020;00:00;Revisão de pista;Nenhum
COLISÃO;PRMYK;SBBR;29/02/2020;07:23;Pouso;Não reportada
AVISTAMENTO;;SBSP;29/02/2020;09:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBPS;29/02/2020;06:50;Revisão de pista;Não reportada,outros
AVISTAMENTO;;SBPS;29/02/2020;06:50;Revisão de pista;outros
QUASE COLISÃO;7105;SBSL;29/02/2020;14:20;Aproximação;Desestabilização na aproximação
COLISÃO;;SBSV;29/02/2020;06:50;Revisão de pista;Não reportada
AVISTAMENTO;PPHPA;SBBP;29/02/2020;09:30;Subida;Nenhum
AVISTAMENTO;PRPRE;SBSP;29/02/2020;14:16;Decolagem;Nenhum
QUASE COLISÃO;PPGXN;SBBP;29/02/2020;14:30;Subida;Nenhum
AVISTAMENTO;;SBGL;29/02/2020;06:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBGL;29/02/2020;14:30;Pouso;Nenhum
AVISTAMENTO;;SBGL;29/02/2020;14:30;Pouso;Nenhum
AVISTAMENTO;;SBGL;29/02/2020;07:30;Decolagem;Nenhum
AVISTAMENTO;PRMYV;SBBR;29/02/2020;07:25;Pouso;Nenhum
COLISÃO;PRAXF;SBKP;29/02/2020;10:07;Subida;Nenhum
AVISTAMENTO;;SBBE;29/02/2020;10:15;Revisão de pista;Nenhum
COLISÃO;PRYYC;SBFZ;29/02/2020;09:00;Decolagem;Nenhum
AVISTAMENTO;MAR;SBES;29/02/2020;12:00;Decolagem;Nenhum
AVISTAMENTO;FAB2342;SBSC;29/02/2020;22:00;Revisão de pista;outros
AVISTAMENTO;;SBSP;28/02/2020;00:00;Revisão de pista;Nenhum
COLISÃO;PPVYV;SBJH;28/02/2020;17:14;Descida;Nenhum
QUASE COLISÃO;8907;SBCG;28/02/2020;15:00;Pouso;Nenhum
COLISÃO;PRGEA;SBCX;28/02/2020;18:20;Pouso;Não reportada
AVISTAMENTO;;SBSP;28/02/2020;09:37;Revisão de pista;Nenhum
AVISTAMENTO;;SBPS;28/02/2020;06:50;Revisão de pista;Não reportada
QUASE COLISÃO;4001;SBES;28/02/2020;08:50;Aproximação;Desestabilização na aproximação
AVISTAMENTO;;SBPS;28/02/2020;06:50;Revisão de pista;Nenhum
AVISTAMENTO;3599;SBCY;28/02/2020;05:20;Decolagem;Nenhum
AVISTAMENTO;;SBSP;28/02/2020;09:37;Revisão de pista;Nenhum
QUASE COLISÃO;PRDNA;SBSL;28/02/2020;15:41;Decolagem;outros
COLISÃO;FAB2723;SBSL;28/02/2020;15:11;Pouso;outros
QUASE COLISÃO;;SBBV;28/02/2020;08:00;NBA;Nenhum
QUASE COLISÃO;;SBBV;28/02/2020;08:00;NBA;Nenhum
QUASE COLISÃO;;SBBV;28/02/2020;08:00;NBA;Nenhum
COLISÃO;PRAQT;SBAU;28/02/2020;20:00;Decolagem;Nenhum
AVISTAMENTO;;SBGL;28/02/2020;07:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBGL;28/02/2020;06:00;Pouso;Nenhum
AVISTAMENTO;;SBGL;28/02/2020;14:32;Decolagem;Nenhum
AVISTAMENTO;FAB5704;SBPV;28/02/2020;14:35;Aproximação;Nenhum
AVISTAMENTO;PRMHX;SBMA;28/02/2020;08:17;Táxi;Nenhum
QUASE COLISÃO;FAB2723;SBSL;28/02/2020;14:00;Aproximação;outros
AVISTAMENTO;HARPIA08;SBMN;28/02/2020;15:10;Táxi;outros
COLISÃO;8915;SBCZ;28/02/2020;09:55;Subida;Nenhum
COLISÃO;PRAXP;SBKP;28/02/2020;09:59;Decolagem;Nenhum
COLISÃO;;SBSG;28/02/2020;16:40;Revisão de pista;Não reportada
QUASE COLISÃO;4001;SBES;28/02/2020;08:50;Aproximação;Desestabilização na aproximação
COLISÃO;PRAKB;SBCY;27/02/2020;18:00;Decolagem;Não reportada
AVISTAMENTO;;SBGL;27/02/2020;06:00;Pouso;Nenhum
AVISTAMENTO;;SBSP;27/02/2020;17:00;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;27/02/2020;09:32;Revisão de pista;Nenhum
COLISÃO;PRYRX;SBGR;27/02/2020;19:24;Decolagem;Nenhum
COLISÃO;PRGGD;SBEG;27/02/2020;00:20;Descida;Nenhum
QUASE COLISÃO;;SBBV;27/02/2020;16:40;NBA;Não reportada
QUASE COLISÃO;;SBBV;27/02/2020;16:40;NBA;Não reportada
COLISÃO;PRGEH;SBNF;27/02/2020;00:31;Pouso;Nenhum
AVISTAMENTO;;SBBH;27/02/2020;10:35;Aproximação;Não reportada
AVISTAMENTO;FAB2323;SBNT;27/02/2020;06:40;Decolagem;Nenhum
AVISTAMENTO;FAB2323;SNXX;27/02/2020;07:00;Táxi;Nenhum
AVISTAMENTO;;SBJD;27/02/2020;13:00;NBA;Nenhum
AVISTAMENTO;;SBSP;27/02/2020;09:32;Revisão de pista;Nenhum
QUASE COLISÃO;;SBBV;27/02/2020;15:30;NBA;Não reportada
COLISÃO;PRYRU;SBGO;27/02/2020;20:30;Aproximação;Não reportada
QUASE COLISÃO;;SBBV;27/02/2020;15:00;Aproximação;Desestabilização na aproximação
AVISTAMENTO;;SBGL;27/02/2020;14:20;Decolagem;Nenhum
AVISTAMENTO;;SBGL;27/02/2020;06:40;Decolagem;Nenhum
AVISTAMENTO;;SBGL;27/02/2020;15:50;Pouso;Nenhum
AVISTAMENTO;;SBSP;27/02/2020;17:00;Revisão de pista;Nenhum
QUASE COLISÃO;;SBBV;27/02/2020;14:30;Decolagem;outros
COLISÃO;PTMZL;SBJV;27/02/2020;12:00;Pouso;Nenhum
COLISÃO;PTTMG;SBCT;27/02/2020;12:00;Subida;Nenhum
COLISÃO;PTMZY;SBBR;27/02/2020;17:05;Descida;Nenhum
AVISTAMENTO;;SBES;27/02/2020;09:00;Táxi;Nenhum
AVISTAMENTO;;SBES;27/02/2020;09:00;Táxi;Nenhum
AVISTAMENTO;;SBES;27/02/2020;09:00;Táxi;Nenhum
AVISTAMENTO;;SBES;27/02/2020;07:00;Táxi;Nenhum
AVISTAMENTO;;SBES;27/02/2020;09:00;Táxi;Nenhum
AVISTAMENTO;;SBES;27/02/2020;09:00;Táxi;Nenhum
AVISTAMENTO;;SBES;27/02/2020;09:00;Táxi;Nenhum
AVISTAMENTO;;SBES;27/02/2020;10:00;Táxi;Nenhum
AVISTAMENTO;;SBES;27/02/2020;09:00;Táxi;Nenhum
AVISTAMENTO;MAR;SBES;27/02/2020;10:00;Táxi;Nenhum
AVISTAMENTO;1391;SBVT;27/02/2020;20:40;Inspeção de trânsito/intervoo;Nenhum
COLISÃO;PRGUQ;SBVT;27/02/2020;06:12;Decolagem;Não reportada
COLISÃO;PRATW;SBSR;27/02/2020;05:05;Decolagem;Nenhum
COLISÃO;PRAXU;SBPS;27/02/2020;09:00;Pouso;Nenhum
COLISÃO;PRYRU;SBGO;27/02/2020;19:32;Pouso;Nenhum
COLISÃO;;SBSG;27/02/2020;03:25;Decolagem;Nenhum
COLISÃO;PRCBJ;SDOU;27/02/2020;09:30;Decolagem;Decolagem abortada
AVISTAMENTO;3034;SBES;27/02/2020;08:30;NBA;Nenhum
COLISÃO;PRPDO;SBML;26/02/2020;11:05;Pouso;Nenhum
AVISTAMENTO;PRMHF;SBGR;26/02/2020;08:28;Decolagem;Nenhum
AVISTAMENTO;;SBES;26/02/2020;16:50;NBA;Nenhum
AVISTAMENTO;;SBSC;26/02/2020;04:30;Revisão de pista;Nenhum
COLISÃO;TAM3297;SBPA;26/02/2020;11:00;Decolagem;Nenhum
AVISTAMENTO;;SDIM;26/02/2020;07:30;Revisão de pista;Nenhum
AVISTAMENTO;PRBUS;SBBH;26/02/2020;13:40;Aproximação;Nenhum
AVISTAMENTO;;SBME;26/02/2020;11:35;Aproximação;Não reportada
AVISTAMENTO;FAB8767;SBNT;26/02/2020;14:49;Aproximação;Nenhum
AVISTAMENTO;;SBGL;26/02/2020;06:30;Pouso;Nenhum
QUASE COLISÃO;2312;SBNT;26/02/2020;15:35;Aproximação;Desestabilização na aproximação
COLISÃO;PRGTT;SBGR;26/02/2020;15:58;Decolagem;Nenhum
COLISÃO;PTXPQ;SBGR;26/02/2020;16:54;Decolagem;Nenhum
COLISÃO;PPEVG;SBMS;26/02/2020;13:14;Decolagem;Nenhum
AVISTAMENTO;PRBTT;SBIL;26/02/2020;10:18;Decolagem;Nenhum
COLISÃO;PRGZV;SBAR;26/02/2020;18:20;Decolagem;Nenhum
AVISTAMENTO;;SBGL;26/02/2020;14:26;Decolagem;Nenhum
AVISTAMENTO;;SBGL;26/02/2020;16:00;Pouso;Nenhum
COLISÃO;4869;SBPA;26/02/2020;19:50;Inspeção de trânsito/intervoo;Nenhum
COLISÃO;;SBMT;26/02/2020;12:50;Revisão de pista;Não reportada
QUASE COLISÃO;4823;SBSC;26/02/2020;13:30;Aproximação;Desestabilização na aproximação
QUASE COLISÃO;FAB2285;SBNT;26/02/2020;16:00;Aproximação;outros
QUASE COLISÃO;;SBBV;26/02/2020;13:30;NBA;Não reportada
AVISTAMENTO;;SBBV;26/02/2020;15:30;NBA;Nenhum
COLISÃO;;SBCF;26/02/2020;07:12;Revisão de pista;Não reportada
COLISÃO;;SBCT;26/02/2020;09:50;Revisão de pista;Nenhum
COLISÃO;;SBCT;26/02/2020;09:45;Revisão de pista;Nenhum
COLISÃO;PRAXD;SBCG;26/02/2020;03:40;Decolagem;Não reportada
AVISTAMENTO;PRULD;SBUL;26/02/2020;15:00;Decolagem;Nenhum
AVISTAMENTO;5901;SBNT;26/02/2020;15:30;NBA;Nenhum
COLISÃO;PRAYZ;SBCB;26/02/2020;09:13;Decolagem;Nenhum
COLISÃO;PRMYW;SBPA;26/02/2020;06:00;Decolagem;Nenhum
COLISÃO;PTXPQ;SBGR;26/02/2020;12:00;Decolagem;Nenhum
AVISTAMENTO;2740;SBBV;26/02/2020;10:25;Decolagem;Nenhum
AVISTAMENTO;;SBSC;26/02/2020;17:00;Táxi;Nenhum
COLISÃO;PRAXN;SBJA;26/02/2020;00:45;Pouso;Nenhum
COLISÃO;PRAXG;SBFI;26/02/2020;09:30;Subida;Nenhum
AVISTAMENTO;PRMYI;SBGO;25/02/2020;04:41;Decolagem;Nenhum
AVISTAMENTO;PRCFX;SBME;25/02/2020;14:05;Aproximação;Nenhum
AVISTAMENTO;;SBGL;25/02/2020;06:00;Pouso;Nenhum
AVISTAMENTO;;SBGL;25/02/2020;15:00;Pouso;Nenhum
COLISÃO;PRAQH;SBCP;25/02/2020;20:08;Decolagem;Nenhum
COLISÃO;PRATW;SBKP;25/02/2020;18:55;Aproximação;Nenhum
AVISTAMENTO;;SBSP;25/02/2020;09:37;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;25/02/2020;16:02;Revisão de pista;Nenhum
AVISTAMENTO;;SBGL;25/02/2020;16:00;Decolagem;Nenhum
AVISTAMENTO;;SBGL;25/02/2020;06:30;Decolagem;Nenhum
AVISTAMENTO;;SBYS;25/02/2020;11:30;Estacionamento;Nenhum
COLISÃO;;SBGL;25/02/2020;07:24;Revisão de pista;Nenhum
AVISTAMENTO;;SBVT;25/02/2020;04:45;Revisão de pista;Nenhum
AVISTAMENTO;;SBVT;25/02/2020;04:45;Revisão de pista;Nenhum
AVISTAMENTO;PRBDB;SBRJ;24/02/2020;16:05;Aproximação;Nenhum
AVISTAMENTO;PRAUQ;SBGR;24/02/2020;18:20;Pouso;Nenhum
AVISTAMENTO;PTFPG;SBBH;24/02/2020;13:59;Aproximação;Não reportada
AVISTAMENTO;;SBGL;24/02/2020;07:30;Pouso;Nenhum
AVISTAMENTO;PREAE;SBME;24/02/2020;15:04;Decolagem;Nenhum
AVISTAMENTO;;SBGL;24/02/2020;14:30;Pouso;Nenhum
AVISTAMENTO;;SBGL;24/02/2020;06:30;Pouso;Nenhum
AVISTAMENTO;;SBSP;24/02/2020;10:45;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;24/02/2020;15:52;Revisão de pista;Nenhum
AVISTAMENTO;;SBGL;24/02/2020;07:40;Decolagem;Nenhum
AVISTAMENTO;;SBGL;24/02/2020;16:00;Decolagem;Nenhum
AVISTAMENTO;;SBRJ;24/02/2020;10:30;Aproximação;Nenhum
AVISTAMENTO;;SBGL;24/02/2020;07:30;Decolagem;Nenhum
COLISÃO;PRYYL;SBCY;24/02/2020;09:00;Pouso;Nenhum
AVISTAMENTO;;SBJE;24/02/2020;09:45;Revisão de pista;Nenhum
AVISTAMENTO;;SBKP;23/02/2020;10:50;Revisão de pista;Nenhum
AVISTAMENTO;;SBKP;23/02/2020;07:47;Revisão de pista;Nenhum
COLISÃO;PRAUI;SBSL;23/02/2020;06:59;Pouso;Nenhum
COLISÃO;PRGOW;SBGR;23/02/2020;09:08;Pouso;Nenhum
AVISTAMENTO;AZU4186;SBBE;23/02/2020;13:05;Decolagem;Nenhum
AVISTAMENTO;FAB2523;SBLS;23/02/2020;13:22;Táxi;Nenhum
AVISTAMENTO;;SBGL;23/02/2020;06:30;Pouso;Nenhum
COLISÃO;PRAUN;SBJV;23/02/2020;09:30;Pouso;Nenhum
AVISTAMENTO;;SBSP;23/02/2020;09:14;Revisão de pista;Nenhum
AVISTAMENTO;;SBSP;23/02/2020;15:52;Revisão de pista;Nenhum
AVISTAMENTO;;SBJU;23/02/2020;18:00;Inspeção de trânsito/intervoo;Nenhum
COLISÃO;;SBSV;23/02/2020;06:30;Revisão de pista;Não reportada
COLISÃO;PTTMI;SBBR;23/02/2020;12:00;Descida;Nenhum
COLISÃO;PRGZG;SBCG;22/02/2020;00:45;Pouso;Nenhum
AVISTAMENTO;GLO4901;SBMO;22/02/2020;06:20;Táxi;outros
QUASE COLISÃO;GLO1545;SBMO;22/02/2020;12:48;Táxi;outros
COLISÃO;PRAXJ;SBFN;22/02/2020;16:01;Pouso;Nenhum
AVISTAMENTO;3033;SBES;22/02/2020;10:00;Decolagem;Nenhum
COLISÃO;PTXPD;SBFZ;22/02/2020;14:35;Pouso;Nenhum
AVISTAMENTO;;SBGL;22/02/2020;14:10;Decolagem;Nenhum
AVISTAMENTO;;SBGL;22/02/2020;06:00;Decolagem;Nenhum
AVISTAMENTO;;SBMT;22/02/2020;12:18;Revisão de pista;Não reportada
AVISTAMENTO;;SBSP;22/02/2020;15:13;Revisão de pista;Nenhum
AVISTAMENTO;;SBGL;22/02/2020;15:00;Decolagem;Nenhum
AVISTAMENTO;;SBGL;22/02/2020;07:00;Decolagem;Nenhum
AVISTAMENTO;FAB0157;SBYS;22/02/2020;15:00;Aproximação;Nenhum
AVISTAMENTO;PRRMI;SBEG;22/02/2020;10:40;Aproximação;Nenhum
